Netherlands,Ethiopia,1,Ton-patrol craft,1970-01-01,Second-hand
Netherlands,Finland,2,WM-20-fire control radar,1967-01-01,For 2 Turunmaa corvettes produced in Finland  M-22 version
Netherlands,France,6,Atlantic-ASW aircraft,1985-01-01,Second-hand
Netherlands,Germany,18,M-44-fire control radar,1957-01-01,For 6 Köln frigates produced in FRG  for use with 40mm guns
Netherlands,Ghana,3,F-27 Friendship-transport aircraft,1973-01-01,Incl for photographic survey and SAR  F-27 Mk-400 version
Netherlands,Greece,6,F-84F Thunderstreak-FGA aircraft,1969-01-01,Second-hand  aid
Netherlands,Guyana,1,Kimbla-landing craft,1980-01-01,
Netherlands,Honduras,2,Stan Patrol-4207-patrol craft,2012-01-01,Part of $62 m 13-year lease
Netherlands,India,4,M-45-fire control radar,1972-01-01,For 4 Leander Nilgiri frigates from UK
Netherlands,Indonesia,9,Alkai-patrol craft,1948-01-01,
Netherlands,Iran,17,F-27 Friendship-transport aircraft,1969-01-01,F-27 Mk-600 version
Netherlands,Ireland,1,DA-05-air search radar,1982-01-01,For 1 Eithne OPV
Netherlands,Israel,41,S-11 Instructor-trainer aircraft,1949-01-01,
Netherlands,Italy,4,DC-3/C-47 Skytrain-transport aircraft,1950-01-01,Second-hand
Netherlands,Jamaica,3,Stan Patrol-4207-patrol craft,2004-01-01,For coast guard  Jamaican designation Cornwall
Netherlands,Japan,2,WM-20-fire control radar,1977-01-01,For 2 Shirane frigates produced in Japan  WM-25 version
Netherlands,Jordan,6,F-16C-FGA aircraft,2007-01-01,Second-hand  'Peace Falcon-4' deal  F-16BM F-16D trainer/combat version
Netherlands,Latvia,1,Buyskes-survey ship,2004-01-01,Second-hand  aid  for use as support and training ship  Latvian designation Varonis
Netherlands,Libya HoR*,1,Emer-OPV,2017-01-01,Second-hand  sold via UAE company  Libyan designation Al-Karama
Netherlands,Malaysia,1,LW-02-air search radar,1966-01-01,For 1 Rahmat frigate  LW-03 version
Netherlands,Malta,2,SA-316B Alouette-3-light helicopter,1996-01-01,Second-hand  $0.3 m deal
Netherlands,Mexico,3,T-33A Shooting Star-trainer aircraft,1972-01-01,Second-hand 4 more for spares only
Netherlands,Morocco,1,DA-05-air search radar,1977-01-01,For 1 Descubierta frigate from Spain
Netherlands,Myanmar,2,Fokker-70-transport aircraft,2016-01-01,Second-hand  sold to Myanmarese company for lease to air force  possibly for government VIP transport
Netherlands,New Zealand,2,LW-08-air search radar,1989-01-01,For modernization of 2 Leander Canterbury frigates
Netherlands,Nicaragua,2,Stan Patrol-4207-patrol craft,2018-01-01,Second hand but modernized before delivery
Netherlands,Nigeria,1,Nigeria-frigate,1963-01-01,
Netherlands,Norway,19,WM-20-fire control radar,1962-01-01,For 19 Storm FAC produced in Norway  WM-26 version
Netherlands,Oman,1,Al Sultana-cargo ship,1974-01-01,
Netherlands,Pakistan,3,DA-08-air search radar,1994-01-01,For modernization of 3 Tariq Amazon frigates
Netherlands,Paraguay,4,DHC-2 Beaver-light transport aircraft,1974-01-01,Second-hand
Netherlands,Peru,1,De Ruyter-cruiser,1973-01-01,Second-hand  Peruvian designation Almirante Grau
Netherlands,Philippines,3,F-27 Maritime-maritime patrol aircraft,1980-01-01,$8.5 m deal  option for 2 more not used
Netherlands,Poland,3,STING-fire control radar,2001-01-01,For modernization of 3 Orkan Sassnitz FAC
Netherlands,Portugal,10,F-84 Thunderjet-FGA aircraft,1953-01-01,Second-hand but only maximum few years old  F-84E version
Netherlands,Qatar,4,Goalkeeper-naval gun,1992-01-01,For 4 Vita Barzan FAC from UK
Netherlands,Romania,8,I-HAWK-SAM system,2004-01-01,Second-hand  EUR24 m $32 m deal  possibly HAWK PIP-3 version or modernized to PIP-3 version after delivery
Netherlands,Saudi Arabia,13,WM-20-fire control radar,1977-01-01,For 4 Badr corvettes and 9 Al Siddiq FAC from USA  WM-28 Mk-92 version from US production line
Netherlands,Senegal,6,F-27 Friendship-transport aircraft,1977-01-01,F-27 Mk-400M version
Netherlands,Singapore,3,WM-20-fire control radar,1968-01-01,For 3 Type-B Sovereignity patrol craft  WM-26 version
Netherlands,South Africa,2,PAGE-air search radar,2003-01-01,Part of $117 m 'Ground Based Air Defence System GBADS Phase-1' programme
Netherlands,South Korea,10,DA-05-air search radar,1979-01-01,For 9 Ulsan frigates and 1 Won San minelayer produced in South Korea
Netherlands,Spain,6,WM-20-fire control radar,1972-01-01,For 6 PB-57 Lazaga patrol craft produced in Spain  WM-22/41 version
Netherlands,Sudan,4,F-27 Friendship-transport aircraft,1964-01-01,F-27 Mk-600M version
Netherlands,Suriname,3,S-401-patrol craft,1975-01-01,
Netherlands,Sweden,2,M-45-fire control radar,1948-01-01,For 2 Halland Class destroyers produced in Sweden
Netherlands,Taiwan,2,Zwaardvis-submarine,1981-01-01,$232 m deal  Taiwanese designation Hai Lung
Netherlands,Tanzania,4,FCS-3307-patrol craft,2015-01-01,Probably from Vietnamese production line
Netherlands,Thailand,3,LW-04-air search radar,1969-01-01,For 1 Rajakumarn frigate from UK and 2 PF-103 Tapi corvettes from USA
Netherlands,Trinidad and Tobago,2,FCS-5009-transport ship,2015-01-01,For coast guard
Netherlands,Turkiye,4,S-2A Tracker-ASW aircraft,1970-01-01,Second-hand
Netherlands,Turkmenistan,2,Variant-air/sea search radar,2011-01-01,For 2 YTBK patrol craft from Turkey
Netherlands,UAE,2,Goalkeeper-naval gun,1986-01-01,For 2 Type-62-001 Muray Jib corvettes from FRG
Netherlands,Ukraine,30,AIFV-APC-APC,2022-01-01,Second-hand  aid after 2022 Russian invasion of Ukraine  YPR-765 version
Netherlands,United Kingdom,13,Goalkeeper-naval gun,1985-01-01,For modernization of 2 Invincible aircraft carriers and 4 Broadsword Cornwall frigates produced in UK
Netherlands,United States,1,Flycatcher-fire control radar,1984-01-01,
Netherlands,Uruguay,2,Bell-212/UH-1N-helicopter,2004-01-01,Second-hand
Netherlands,Venezuela,18,Flycatcher-fire control radar,1980-01-01,Part of Guardian air defence system  for use with 36 Twin 40L70 AA guns
Netherlands,Chile,22,Piranha-3-IFV,2022-01-01,Second-hand  $20 m deal  NZLAV version  delivery planned 2022-2023
Netherlands,Indonesia,2,Airtourer-trainer aircraft,1970-01-01,
Netherlands,Ireland,2,Tenix-340-patrol craft,2022-01-01,Second-hand  EUR26 m deal  delivery planned 2023
Netherlands,Malaysia,2,Dove-light transport aircraft,1964-01-01,Second-hand but modernized before delivery
Netherlands,North Yemen,5,F-27 Friendship-transport aircraft,1984-01-01,Second-hand  F-27 Mk-400 version
Netherlands,Pakistan,1,F-27 Friendship-transport aircraft,1991-01-01,Second-hand  F-27 Mk-100 version  bought via UK  modernized in UK before delivery  incl for MP
Netherlands,Papua New Guinea,3,P-750-light transport aircraft,2018-01-01,Incl for non-military government use
Netherlands,Peru,5,SH-2G Super Seasprite-ASW helicopter,2014-01-01,Second-hand incl 4 modernized in Canada and USA before delivery  $30 m deal
Netherlands,Singapore,2,Airtourer-trainer aircraft,1969-01-01,Possibly Second-hand  aid
Netherlands,Thailand,24,CT-4 Airtrainer-trainer aircraft,1972-01-01,
Netherlands,Tonga,1,Airtourer-trainer aircraft,1985-01-01,Second-hand
Netherlands,UAE,1,P-750-light transport aircraft,2014-01-01,For SAR
Netherlands,United Kingdom,3,CT-4 Airtrainer-trainer aircraft,1974-01-01,For use in Hong Kong
Netherlands,United States,8,A-4K Skyhawk-2-FGA aircraft,2012-01-01,Second-hand  for US company for training of US armed forces
Nicaragua,Costa Rica,1,Mi-8MT/Mi-17-transport helicopter,1992-01-01,Second-hand  aid  for border police
Nicaragua,Cuba,20,T-17E1 Staghound-armoured car,1958-01-01,Second-hand  for use against rebels
Nicaragua,Ecuador,2,Mi-8MT/Mi-17-transport helicopter,1992-01-01,Second-hand  probably illegal delivery
Nicaragua,FMLN El Salvador*,10,Redeye-portable SAM,1989-01-01,Second-hand  originally delivered by USA to Contras and captured by Nicaragua
Nicaragua,Guatemala,1,P-51D Mustang-fighter aircraft,1955-01-01,Second-hand  exchanged for 1 second-hand P-47N combat aircraft
Nicaragua,Peru,2,P-40-air search radar,1991-01-01,Second-hand  designation uncertain
Nigeria,Ghana,12,L-29 Delfin-trainer aircraft,1989-01-01,Second-hand  aid
Nigeria,Mali,1,BN-2 Islander-light transport aircraft,1999-01-01,Second-hand  BN-2A-3 version
Nigeria,Iran,100,BM-21 Grad 122mm-self-propelled MRL,1982-01-01,BM-11 version  incl assembly and probably production in Iran
Nigeria,Syria,100,Hwasong-7-SSM,1996-01-01,Assembled or produced under licence in Syria
Nigeria,DR Congo,10,M-46 130mm-towed gun,1975-01-01,
Nigeria,Egypt,145,BM-21 Grad 122mm-self-propelled MRL,1983-01-01,BM-11 version
Nigeria,Ethiopia,10,YW-531/Type-63-APC,2000-01-01,
Nigeria,Guyana,12,D-30 122mm-towed gun,1979-01-01,Possibly second-hand  designation uncertain reported as '122mm cannon'
Nigeria,Hamas Palestine*,25,Fagot-anti-tank missile,2014-01-01,Bulsae-2 version  supplier uncertain  possibly delivered via Iran  Sudan and/or Egypt
Nigeria,Iran,150,T-62-tank,1981-01-01,
Nigeria,Libya,10,BM-21 Grad 122mm-self-propelled MRL,1979-01-01,BM-11 version
Nigeria,Madagascar,4,MiG-17-fighter aircraft,1975-01-01,Second-hand  aid  flown by North Korean pilots
Nigeria,Myanmar,16,Type-59-1 130mm-towed gun,1998-01-01,
Nigeria,Pakistan,2,Rodong-SSM,1993-01-01,Status uncertain  possibly also produced in Pakistan as Ghauri-1 and Ghauri-2 or Hatf-5
Nigeria,PRC Israel/Palestine*,25,Fagot-anti-tank missile,2014-01-01,Bulsae-2 version  supplier uncertain  possibly delivered via Iran  Sudan and/or Egypt
Nigeria,Syria,50,BM-21 Grad 122mm-self-propelled MRL,1981-01-01,BM-11 version
Nigeria,Tanzania,4,Nampo-landing craft,1979-01-01,
Nigeria,UAE,20,M-1985 240mm-self-propelled MRL,1988-01-01,
Nigeria,Uganda,10,BM-21 Grad 122mm-self-propelled MRL,1987-01-01,BM-11 version
Nigeria,Viet Nam,100,Igla-1-portable SAM,1996-01-01,
Nigeria,Yemen,45,Hwasong-6-SSM,1994-01-01,
Norway,North Macedonia,45,Protector-APC turret,2021-01-01,For Piranha-3 Stryker APC from Canada  probably from US production line
Norway,Portugal,7,Protector-APC turret,2005-01-01,For 7 Pandur APC from Austria
Norway,Romania,2,NSM CDS-coastal defence system,2021-01-01,Ordered via USA  delivery planned by 2024
Norway,Australia,44,Penguin-2-anti-ship missile,1998-01-01,AUD76-79 m $40-49 m 'Project Sea-1414 Phase-1' deal offsets incl production of warheads in Australia  Penguin-2 Mod-7 version  for SH-2G helicopters  delivered but stored after SH-2G cancelled
Norway,Canada,72,ALT-anti-tank AV turret,1986-01-01,For modernization of 72 M-113A1 to M-113A1 TUA  produced in Canada  option on 30 more not used
Norway,Denmark,1500,AGM-12B Bullpup-ASM,1962-01-01,AGM-12B Bullpup-A version  for F-100D and F-104G combat aircraft  incl production of components in Denmark as part of European production line for AGM-12B with assembly in Norway
Norway,Finland,12,NASAMS-2-SAM system,2009-01-01,NOK3 b $458 m 'MRADMS' programme incl production of components in Finland
Norway,Poland,2,NSM CDS-coastal defence system,2008-01-01,Part of NOK800 m $112 m deal incl production of components in Poland
Norway,Spain,4,NASAMS-SAM system,2000-01-01,NOK700 m $79 m deal offsets for Norwegian order of frigates
Norway,Switzerland,310,ALT-anti-tank AV turret,1987-01-01,For 310 PzJg-90 Piranha tank destroyers produced in Switzerland
Norway,Turkiye,2500,AGM-12B Bullpup-ASM,1962-01-01,AGM-12B Bullpup-A version  incl production of components in Turkey as part of European production line for AGM-12B with assembly in Norway
Norway,United States,6500,Protector-APC turret,2007-01-01,'CROWS-2' programme  M-153 version  for Piranha Stryker APC from Canada and other armoured vehicles produced in USA and modernization of M-1 tank  incl production under licence in USA
Norway,Afghanistan,159,BGM-71 TOW-anti-tank missile,2008-01-01,Second-hand  aid  TOW-2 version
Norway,Australia,59,Protector-APC turret,2006-01-01,
Norway,Austria,1,Bell-212/UH-1N-helicopter,1998-01-01,Second-hand
Norway,Belgium,2,Aggressive-minesweeper,1966-01-01,Second-hand  exchanged for 3 Adjutant minesweepers  Belgian designation Artevelde
Norway,Brazil,8,Penguin-2-anti-ship missile,2008-01-01,NOK140 m $20 m deal  for SH-60 helicopters
Norway,Bulgaria,1,AS565M Panther-helicopter,2018-01-01,Second-hand  AS365N3 version
Norway,Canada,50,Protector-APC turret,2005-01-01,For 50 RG-31 APC from South Africa
Norway,Chile,3,NASAMS-2-SAM system,2011-01-01,Part of $100 m deal
Norway,Croatia,54,Protector-APC turret,2007-01-01,For 54 AMV APC from Finland
Norway,Czechia,15,Protector-APC turret,2008-01-01,For 15 LMV APV from Italy
Norway,Denmark,6,S-38/S-Boot-FAC,1951-01-01,Second-hand
Norway,Estonia,1,Storm-patrol craft,1994-01-01,Second-hand FAC  armament removed before delivery  aid  Estonian designation Torm  for border guard
Norway,Finland,2,SS-304-ASW sonar,1989-01-01,For 2 Hämeenmaa minelayers produced in Finland
Norway,France,1,Beaufort-tanker,1964-01-01,Second-hand  French designation Charente
Norway,Germany,2,Tjeld-FAC,1959-01-01,FRG designation Hugin or Type-152  mainly for evaluation
Norway,Greece,6,Tjeld-FAC,1965-01-01,Greek designation Andromeda
Norway,Hungary,4,NASAMS-2-SAM system,2020-01-01,$1 b deal  delivery planned from 2023
Norway,Iceland,1,UT-512-OPV,2006-01-01,From Chilean production line  Icelandic designation Thor
Norway,Indonesia,2,NASAMS-2-SAM system,2017-01-01,$77 m deal
Norway,Ireland,20,RBS-70-portable SAM,2007-01-01,Second-hand
Norway,Japan,,JSM-ASM,2019-01-01,For F-35 combat aircraft
Norway,Kuwait,20,Protector-APC turret,2008-01-01,For 20 VBL APV from France
Norway,Latvia,1,Storm-patrol craft,1994-01-01,Second-hand FAC but armament removed before delivery  aid  Latvian designation Bulta
Norway,Lithuania,1,Storm-patrol craft,1994-01-01,Second-hand FAC but  armament removed before delivery  aid  Lithuanian designation Dzukas
Norway,Luxembourg,48,Protector-APC turret,2008-01-01,For 48 Dingo-2 APC from FRG
Norway,Malaysia,48,NSM-anti-ship missile,2018-01-01,EUR124 m deal  for Gowind-2500 SGVP-LCS frigates or modernized MEKO-A100 Kedah OPV
Norway,Netherlands,2,NASAMS-2-SAM system,2006-01-01,NOK345 m $50 m 'FGBADS Phase-3' programme  second-hand NASAMS rebuilt to NASAMS-2
Norway,New Zealand,2,ship engine-ship engine,2016-01-01,B33:45L9P 3500hp diesel engine  for 1 Aoteoroa support ship from South Korea
Norway,Nigeria,1,Boeing-737 Classic-transport aircraft,2012-01-01,Second-hand  Boeing-737-505 version  possibly incl for civilian use
Norway,Oman,10,NASAMS-2-SAM system,2013-01-01,$600 m deal  NASAMS-2 version
Norway,Peru,1,Norlindo-cargo ship,1959-01-01,Second-hand  Peruvian designation Ilo
Norway,Poland,30,Mk-37-ASW torpedo,2002-01-01,Second-hand  part of $168 m aid  for Kobben submarines
Norway,Portugal,2,Ju-52/3m-transport aircraft,1950-01-01,Second-hand
Norway,Qatar,,NASAMS-2-SAM system,2019-01-01,Part of $2 b deal
Norway,Romania,50,NSM-anti-ship missile,2021-01-01,For NSM coastal defence systems
Norway,Slovenia,20,Protector-APC turret,2009-01-01,For 20 AMV APC from Finland
Norway,South Korea,2,Birk-tanker,1951-01-01,Second-hand
Norway,Spain,6,HU-16B Albatross-maritime patrol aircraft,1972-01-01,Second-hand
Norway,Sweden,1,Hugin-FAC,1970-01-01,Jagaren version  prototype for Hugin FAC
Norway,Switzerland,160,Protector-APC turret,2006-01-01,For modification of 160 Piranha-TOW to CP version
Norway,Turkiye,2,LSM-landing ship,1960-01-01,Second-hand ships returned to US ownership and transferred to Turkey  used as minelayers
Norway,Ukraine,160,AGM-114A HELLFIRE-anti-tank missile,2022-01-01,Second-hand  aid after 2022 Russian invasion of Ukraine  Rb-17 AIM-114C version for coastal defence
Norway,United Kingdom,1,Polar Circle-icebreaker/OPV,1991-01-01,Lease until bought 1992  for use as Antarctic patrol/research ship
Norway,United States,64,Penguin-2-anti-ship missile,1989-01-01,Penguin-2 Mod-7 version for SH-60B helicopters  US designation AGM-119B
Oman,Cambodia,2,BN-2 Islander-light transport aircraft,1994-01-01,Second-hand  armed BN-2 Defender version
Oman,Cyprus,1,Al Said-training ship,2014-01-01,Second-hand  aid
Oman,Singapore,5,Strikemaster-trainer/combat aircraft,1977-01-01,Second-hand  Strikemaster Mk-82 version
Oman,Sudan,1,DHC-5 Buffalo-transport aircraft,1985-01-01,Second-hand
Pakistan,Bahrain,6,Interceptor-APV,2018-01-01,
Pakistan,Bangladesh,10,M-24 Chaffee-light tank,1971-01-01,Second-hand
Pakistan,Iran,5,Delvar-cargo ship,1979-01-01,Incl 2 ammunition transport version
Pakistan,Iraq,60,Mohafiz-APV,2004-01-01,Part of $31 m deal
Pakistan,Jordan,4,F-86 Sabre-fighter aircraft,1966-01-01,Second-hand  aid
Pakistan,Malaysia,160,QW-1 Vanguard-portable SAM,2001-01-01,$13 m deal  Anza-2 version
Pakistan,Nigeria,3,JF-17 Thunder/FC-1-FGA aircraft,2016-01-01,$184 m deal
Pakistan,Oman,3,MFI-17 Supporter-trainer aircraft,1994-01-01,Aid  Mushshak version
Pakistan,Qatar,8,MFI-17 Supporter-trainer aircraft,2016-01-01,Super Mushshak version
Pakistan,Saudi Arabia,20,MFI-17 Supporter-trainer aircraft,2004-01-01,$34 m deal  Super Mushshak version
Pakistan,Sri Lanka,6,KRL-122 122mm-self-propelled MRL,2000-01-01,Possibly second-hand  aid against LTTE rebels
Pakistan,Syria,6,MFI-17 Supporter-trainer aircraft,1994-01-01,Aid  Mushshak version
Pakistan,Turkiye,52,MFI-17 Supporter-trainer aircraft,2017-01-01,$50 m deal  MFI-395 Super Mushshak version
Panama,Ecuador,1,AW119 Koala-light helicopter,2019-01-01,Second-hand
Panama,France,1,Fokker-100-transport aircraft,2020-01-01,Second-hand  for military flight test centre DGA-EV
Peru,Argentina,10,Mirage-5-FGA aircraft,1982-01-01,Second-hand  on loan during 1982 Falklands War  then bought  Mirage-5P version
Peru,United States,1,An-32-transport aircraft,2001-01-01,Second-hand  An-32B version
Poland,Algeria,8,W-3 Sokol-helicopter,2011-01-01,W-3A version
Poland,Angola,52,BMP-2-IFV,1994-01-01,Second-hand
Poland,Bulgaria,10,BLG-60-armoured bridgelayer,1970-01-01,BLG-67 version
Poland,Burkina Faso,2,Xenon-light aircraft,2010-01-01,
Poland,Cambodia,50,T-55AM-2-tank,1994-01-01,Second-hand
Poland,Croatia,4,MiG-21PFM-fighter aircraft,2002-01-01,Second-hand  aid  MiG-21UM version  modernized to MiG-21UD version in Romania before delivery
Poland,Cyprus,2,Kania-light helicopter,1989-01-01,
Poland,Czechia,11,W-3 Sokol-helicopter,1995-01-01,Exchanged for 10 Second-hand MiG-29 combat aircraft  W-3A version
Poland,Czechoslovakia,71,Mi-2-light helicopter,1971-01-01,From Polish production line  incl 27 for police
Poland,Djibouti,1,An-28TD Bryza-1TD-light transport aircraft,1995-01-01,
Poland,East Germany GDR,1,Wodnik-training ship,1974-01-01,GDR designation Pieck
Poland,Ecuador,1,M28 Skytruck-light transport aircraft,2018-01-01,
Poland,Egypt,10,PZL-104 Wilga-light aircraft,1969-01-01,
Poland,Estonia,300,Piorun-portable SAM,2022-01-01,Delivery planned from 2023
Poland,Georgia,100,Grom-2-portable SAM,2006-01-01,Incl 30 launchers
Poland,Germany,2,M28 Skytruck-light transport aircraft,2017-01-01,For German company for training of German military
Poland,India,2,Project-771-landing ship,1965-01-01,Type-771 Polnocny-A version  Indian designation Gharial
Poland,Indonesia,2,TS-8 Bies-trainer aircraft,1960-01-01,
Poland,Iran,104,T-72M1-tank,1993-01-01,
Poland,Iraq,4,Project-771-landing ship,1976-01-01,
Poland,Jordan,1,M28 Skytruck-light transport aircraft,2013-01-01,
Poland,Latvia,2,BRDM-2-reconnaissance AV,1992-01-01,Second-hand
Poland,Lithuania,11,BRDM-2-reconnaissance AV,1994-01-01,Second-hand  aid
Poland,Malaysia,3,MID-M-AEV,2003-01-01,Part of $368-400 m deal offsets $111 m
Poland,Mauritania,16,T-55AM-2-tank,2001-01-01,Second-hand
Poland,Mongolia,15,An-2-light transport aircraft,1960-01-01,Probably from Polish production line  possibly incl for MIAT military-operated civilian airline
Poland,Myanmar,22,Mi-2-light helicopter,1990-01-01,
Poland,Nepal,1,M28 Skytruck-light transport aircraft,2002-01-01,$4 m deal probably financed partly by UK anti-terrorism aid
Poland,Nigeria,6,MiG-15UTI-trainer aircraft,1965-01-01,Second-hand
Poland,Norway,150,Piorun-portable SAM,2022-01-01,NOK350 m $35 m deal  delivery planned from 2023
Poland,Peru,2,An-28TD Bryza-1TD-light transport aircraft,2001-01-01,Second-hand  supplier uncertain
Poland,Philippines,8,W-3 Sokol-helicopter,2011-01-01,PHP2.8 b $64 m deal
Poland,Russia,1,Project-775-landing ship,1980-01-01,Originally ordered by Soviet Union and delivered to Russia after end of Soviet Union
Poland,South Yemen,1,Project-775-landing ship,1978-01-01,
Poland,Soviet Union,12,Project-300-support ship,1959-01-01,
Poland,Sudan,20,T-55AM-2-tank,1998-01-01,Second-hand  export licence for 50 given for delivery to Yemen but after first 20 illegally diverted to Sudan rest kept in Poland
Poland,Syria,12,MiG-21F-13-fighter aircraft,1973-01-01,Second-hand  MiG-21F-13 version
Poland,Tanzania,3,An-28TD Bryza-1TD-light transport aircraft,2000-01-01,Second-hand  aid
Poland,Togo,20,BMP-2-IFV,1996-01-01,Probably second-hand
Poland,Uganda,7,MiG-21bis-fighter aircraft,1998-01-01,Second-hand  $8.5 m deal to fund Polish Su-22 modernization programme  incl 1 MiG-21UM version  modernized in Israel after delivery
Poland,Ukraine,100,Warmate-loitering munition,2017-01-01,
Poland,United States,4,MiG-15bis-fighter aircraft,1986-01-01,Supplier uncertain  probably Second-hand  for testing of air defence systems as part of 'Capability Improvement Program'
Poland,unknown recipients,100,Warmate-loitering munition,2016-01-01,Recipient is Middle Eastern or Asian country
Poland,Uruguay,3,MT-LB-APC,1998-01-01,Delivered via Czech Republic
Poland,Venezuela,6,M28 Skytruck-light transport aircraft,1995-01-01,For National Guard
Poland,Viet Nam,4,An-2-light transport aircraft,1999-01-01,An-2TD version
Poland,Yemen,3,Deba-landing craft,1999-01-01,Part of $50 m deal  Yemeni designation Dhaffar
Portugal,Belgium,1,A330-transport aircraft,2009-01-01,Second-hand  EUR48 m 4-year lease  leased via French company  A-330-300 version
Portugal,Biafra,2,Vampire T-55-trainer aircraft,1967-01-01,Second-hand
Portugal,Cabo Verde,2,C-212-transport aircraft,2018-01-01,Second-hand  C-212-100 version  for coast guard
Portugal,Chile,1,Boeing-767-transport aircraft,2008-01-01,Second-hand  $50 m deal
Portugal,Colombia,2,AS365/AS565 Panther-helicopter,2018-01-01,Second-hand  $7 m deal  AS-365N3 version
Portugal,Ecuador,1,DC-6/C-118-transport aircraft,1970-01-01,Second-hand
Portugal,Guinea-Bissau,9,DC-3/C-47 Skytrain-transport aircraft,1974-01-01,Second-hand  handed over at independence  incl for use by LAGB airline
Portugal,Italy,4,Boeing-707-transport aircraft,1988-01-01,Second-hand  modified to Boeing-707T/T tanker/transport aircraft in Italy
Portugal,Lebanon,30,Chaimite-APC,1972-01-01,For police
Portugal,Libya,16,Chaimite-APC,1978-01-01,
Portugal,Mozambique,1,Alfange-landing craft,1975-01-01,Second-hand  handed over at independence
Portugal,Pakistan,1,Daphné-submarine,1975-01-01,Second-hand  Pakistani designation Hangor
Portugal,Peru,15,Chaimite-APC,1976-01-01,No. could be up to 40
Portugal,Philippines,20,Chaimite-APC,1978-01-01,
Portugal,Romania,2,F110-turbofan,2013-01-01,Probably second-hand  spares for F-16 combat aircraft
Portugal,Sudan,2,SA-316B Alouette-3-light helicopter,1985-01-01,Second-hand but modernized before delivery
Portugal,Suriname,2,SA-316B Alouette-3-light helicopter,1986-01-01,Second-hand
Portugal,Ukraine,5,Ka-32-transport helicopter,2022-01-01,Second-hand  aid after 2022 Russian invasion of Ukraine
Portugal,Uruguay,2,Commandant Riviere-frigate,2007-01-01,Second-hand  $15 m deal
Qatar,Burkina Faso,24,Storm-APC/APV,2019-01-01,Aid
Qatar,Mali,24,Storm-APC/APV,2018-01-01,Aid
Qatar,Mexico,559,MILAN-anti-tank missile,2006-01-01,Second-hand
Qatar,Morocco,6,Ejder Yalcin-APC,2020-01-01,Probably second-hand but maximum 3-4 years old  aid
Qatar,NTC Libya*,50,MILAN-anti-tank missile,2011-01-01,Second-hand  aid
Qatar,Oman,6,Blindfire-fire control radar,1993-01-01,Second-hand  for use with Rapier SAM system
Qatar,Pakistan,4,Sea King/Commando-transport helicopter,2021-01-01,Second-hand  aid  several more delivered for spare parts
Qatar,Somalia,68,Storm-APC/APV,2018-01-01,Aid
Romania,Iraq,150,T-55-tank,1981-01-01,TR-580 TR-77 version  delivered via Egypt
Romania,Netherlands,4,LCU Mk-9-landing craft,1996-01-01,Designed in Netherlands for Dutch Navy  produced in Romania and assembled in Netherlands
Romania,Algeria,6,SA-316B Alouette-3-light helicopter,1983-01-01,IAR-316B version
Romania,Angola,36,SA-316B Alouette-3-light helicopter,1982-01-01,IAR-316B version  armed in France before delivery
Romania,Bangladesh,9,RN-94-APC,2004-01-01,Ambulance version
Romania,Bosnia-Herzegovina,18,APR-40 122mm-self-propelled MRL,1997-01-01,Possibly financed by USA  no. could be 36
Romania,Burkina Faso,5,APR-40 122mm-self-propelled MRL,2009-01-01,Probably second-hand  designation uncertain reported as '120mm missile launcher' or 'rocket launcher'
Romania,Cameroon,12,M-46 130mm-towed gun,1991-01-01,Second-hand
Romania,Cote d'Ivoire,4,SA-330 Puma-helicopter,2002-01-01,$12 m deal  IAR-330 version  incl 2 for VIP transport
Romania,DR Congo,1,SA-330 Puma-helicopter,1970-01-01,IAR-330 version
Romania,Ethiopia,10,SA-316B Alouette-3-light helicopter,1977-01-01,IAR-316B version
Romania,Guinea,1,SA-316B Alouette-3-light helicopter,1973-01-01,IAR-316B version
Romania,Hungary,12,Yak-52-trainer aircraft,1994-01-01,
Romania,Kenya,9,SA-330 Puma-helicopter,1977-01-01,IAR-330 version  no. could be up to 16
Romania,Lebanon,6,SA-330 Puma-helicopter,1983-01-01,IAR-330 version  sold via France
Romania,Liberia,6,APR-40 122mm-self-propelled MRL,1986-01-01,Part of $4 m deal
Romania,Moldova,161,BTR-60PB-APC,1992-01-01,Second-hand  TAB-71M version
Romania,Mozambique,2,R40S Festival-light aircraft,2012-01-01,
Romania,Netherlands,2,Holland-OPV,2007-01-01,Designed in Netherlands and produced in Romania for Netherlands
Romania,Nigeria,11,APR-40 122mm-self-propelled MRL,1991-01-01,
Romania,Pakistan,4,SA-330 Puma-helicopter,1987-01-01,IAR-330 version
Romania,Soviet Union,1500,Yak-52-trainer aircraft,1976-01-01,Incl for DOSAAF para-military training units
Romania,Sudan,10,SA-330 Puma-helicopter,1984-01-01,IAR-330 version
Romania,UAE,10,SA-330 Puma-helicopter,1993-01-01,Probably Second-hand  for Abu Dhabi  IAR-330L version
Romania,Viet Nam,12,Yak-52-trainer aircraft,1997-01-01,
Romania,Yugoslavia,20,SA-316B Alouette-3-light helicopter,1971-01-01,IAR-316B version
Russia,Iran,104,vehicle engine-vehicle engine,1993-01-01,V-46-6 780hp diesel engine  for 104 T-72M1 tanks from Poland  probably from Polish production line
Russia,Iraq,18,Mi-8MT/Mi-17-transport helicopter,2006-01-01,Mi-17 version  ordered via USA and Polish company BUMAR
Russia,Pakistan,250,RD-33-turbofan,2004-01-01,RD-93 version  for JF-17 combat aircraft from China  incl spare engines
